date,zone,rainfall_mm,peak_hourly_mm,temp_c,aqi,is_cyclone_event,heavy_rain_trigger,extreme_rain_trigger,heat_wave_trigger,aqi_trigger,disruption_active,disruption_hours
2016-03-07,Anna Nagar,0.0,0.0,26.6,56,0,0,0,0,0,0,0.0
2016-03-07,T Nagar,0.0,0.0,25.9,67,0,0,0,0,0,0,0.0
2016-03-07,Porur,0.0,0.0,26.9,66,0,0,0,0,0,0,0.0
2016-03-07,Perambur,0.0,0.0,26.5,61,0,0,0,0,0,0,0.0
2016-03-07,Chromepet,0.0,0.0,26.4,65,0,0,0,0,0,0,0.0
2016-03-07,Sholinganallur,0.0,0.0,26.4,58,0,0,0,0,0,0,0.0
2016-03-07,Guindy,0.0,0.0,26.8,58,0,0,0,0,0,0,0.0
2016-03-08,Adyar,1.05,0.76,26.8,55,0,0,0,0,0,0,0.0
2016-03-08,Velachery,1.06,0.77,26.6,53,0,0,0,0,0,0,0.0
2016-03-08,Tambaram,0.98,0.63,27.3,55,0,0,0,0,0,0,0.0
2016-03-08,Anna Nagar,0.85,0.64,27.6,55,0,0,0,0,0,0,0.0
2016-03-08,T Nagar,1.03,0.63,27.5,61,0,0,0,0,0,0,0.0
2016-03-08,Porur,0.97,0.62,27.3,56,0,0,0,0,0,0,0.0
2016-03-08,Perambur,1.0,0.66,26.6,60,0,0,0,0,0,0,0.0
2016-03-08,Chromepet,0.88,0.7,26.7,54,0,0,0,0,0,0,0.0
2016-03-08,Sholinganallur,1.03,0.77,26.9,59,0,0,0,0,0,0,0.0
2016-03-08,Guindy,0.95,0.6,27.0,55,0,0,0,0,0,0,0.0
2016-03-09,Adyar,0.0,0.0,27.7,53,0,0,0,0,0,0,0.0
2016-03-09,Velachery,0.0,0.0,28.0,57,0,0,0,0,0,0,0.0
2016-03-09,Tambaram,0.0,0.0,27.5,53,0,0,0,0,0,0,0.0
2016-03-09,Anna Nagar,0.0,0.0,28.1,53,0,0,0,0,0,0,0.0
2016-03-09,T Nagar,0.0,0.0,27.1,53,0,0,0,0,0,0,0.0
2016-03-09,Porur,0.0,0.0,28.2,52,0,0,0,0,0,0,0.0
2016-03-09,Perambur,0.0,0.0,29.0,49,0,0,0,0,0,0,0.0
2016-03-09,Chromepet,0.0,0.0,27.5,52,0,0,0,0,0,0,0.0
2016-03-09,Sholinganallur,0.0,0.0,28.3,55,0,0,0,0,0,0,0.0
2016-03-09,Guindy,0.0,0.0,28.1,57,0,0,0,0,0,0,0.0
2016-03-10,Adyar,0.0,0.0,29.1,81,0,0,0,0,0,0,0.0
2016-03-10,Velachery,0.0,0.0,29.0,78,0,0,0,0,0,0,0.0
2016-03-10,Tambaram,0.0,0.0,29.2,80,0,0,0,0,0,0,0.0
2016-03-10,Anna Nagar,0.0,0.0,29.2,89,0,0,0,0,0,0,0.0
2016-03-10,T Nagar,0.0,0.0,29.3,83,0,0,0,0,0,0,0.0
2016-03-10,Porur,0.0,0.0,29.6,86,0,0,0,0,0,0,0.0
2016-03-10,Perambur,0.0,0.0,29.8,83,0,0,0,0,0,0,0.0
2016-03-10,Chromepet,0.0,0.0,29.2,76,0,0,0,0,0,0,0.0
2016-03-10,Sholinganallur,0.0,0.0,29.2,84,0,0,0,0,0,0,0.0
2016-03-10,Guindy,0.0,0.0,29.2,83,0,0,0,0,0,0,0.0
2016-03-11,Adyar,0.0,0.0,30.9,86,0,0,0,0,0,0,0.0
2016-03-11,Velachery,0.0,0.0,32.4,79,0,0,0,0,0,0,0.0
2016-03-11,Tambaram,0.0,0.0,32.1,80,0,0,0,0,0,0,0.0
2016-03-11,Anna Nagar,0.0,0.0,32.9,84,0,0,0,0,0,0,0.0
2016-03-11,T Nagar,0.0,0.0,31.9,78,0,0,0,0,0,0,0.0
2016-03-11,Porur,0.0,0.0,31.9,83,0,0,0,0,0,0,0.0
2016-03-11,Perambur,0.0,0.0,31.6,75,0,0,0,0,0,0,0.0
2016-03-11,Chromepet,0.0,0.0,31.8,87,0,0,0,0,0,0,0.0
2016-03-11,Sholinganallur,0.0,0.0,31.8,78,0,0,0,0,0,0,0.0
2016-03-11,Guindy,0.0,0.0,31.3,79,0,0,0,0,0,0,0.0
2016-03-12,Adyar,3.79,1.58,28.6,98,0,0,0,0,0,0,0.0
2016-03-12,Velachery,3.47,1.38,29.1,98,0,0,0,0,0,0,0.0
2016-03-12,Tambaram,3.22,1.38,27.5,111,0,0,0,0,0,0,0.0
2016-03-12,Anna Nagar,3.65,1.63,28.3,114,0,0,0,0,0,0,0.0
2016-03-12,T Nagar,3.78,1.62,28.4,115,0,0,0,0,0,0,0.0
2016-03-12,Porur,3.8,1.47,28.4,103,0,0,0,0,0,0,0.0
2016-03-12,Perambur,3.92,1.31,28.4,103,0,0,0,0,0,0,0.0
2016-03-12,Chromepet,3.48,1.62,28.7,116,0,0,0,0,0,0,0.0
2016-03-12,Sholinganallur,3.11,1.43,27.6,107,0,0,0,0,0,0,0.0
2016-03-12,Guindy,3.85,1.64,29.3,104,0,0,0,0,0,0,0.0
2016-03-13,Adyar,0.0,0.0,28.1,78,0,0,0,0,0,0,0.0
2016-03-13,Velachery,0.0,0.0,29.2,77,0,0,0,0,0,0,0.0
2016-03-13,Tambaram,0.0,0.0,29.3,81,0,0,0,0,0,0,0.0
2016-03-13,Anna Nagar,0.0,0.0,29.0,82,0,0,0,0,0,0,0.0
2016-03-13,T Nagar,0.0,0.0,28.6,72,0,0,0,0,0,0,0.0
2016-03-13,Porur,0.0,0.0,28.5,77,0,0,0,0,0,0,0.0
2016-03-13,Perambur,0.0,0.0,29.4,83,0,0,0,0,0,0,0.0
2016-03-13,Chromepet,0.0,0.0,28.2,71,0,0,0,0,0,0,0.0
2016-03-13,Sholinganallur,0.0,0.0,29.2,71,0,0,0,0,0,0,0.0
2016-03-13,Guindy,0.0,0.0,28.3,73,0,0,0,0,0,0,0.0
2016-03-14,Adyar,0.0,0.0,26.6,85,0,0,0,0,0,0,0.0
2016-03-14,Velachery,0.0,0.0,26.5,96,0,0,0,0,0,0,0.0
2016-03-14,Tambaram,0.0,0.0,27.2,80,0,0,0,0,0,0,0.0
2016-03-14,Anna Nagar,0.0,0.0,27.4,97,0,0,0,0,0,0,0.0
2016-03-14,T Nagar,0.0,0.0,26.9,97,0,0,0,0,0,0,0.0
2016-03-14,Porur,0.0,0.0,27.8,92,0,0,0,0,0,0,0.0
2016-03-14,Perambur,0.0,0.0,27.8,96,0,0,0,0,0,0,0.0
2016-03-14,Chromepet,0.0,0.0,27.2,80,0,0,0,0,0,0,0.0
2016-03-14,Sholinganallur,0.0,0.0,27.4,96,0,0,0,0,0,0,0.0
2016-03-14,Guindy,0.0,0.0,28.0,93,0,0,0,0,0,0,0.0
2016-03-15,Adyar,0.0,0.0,23.5,92,0,0,0,0,0,0,0.0
2016-03-15,Velachery,0.0,0.0,24.4,90,0,0,0,0,0,0,0.0
2016-03-15,Tambaram,0.0,0.0,23.7,85,0,0,0,0,0,0,0.0
2016-03-15,Anna Nagar,0.0,0.0,24.2,84,0,0,0,0,0,0,0.0
2016-03-15,T Nagar,0.0,0.0,23.8,76,0,0,0,0,0,0,0.0
2016-03-15,Porur,0.0,0.0,22.3,84,0,0,0,0,0,0,0.0
2016-03-15,Perambur,0.0,0.0,23.4,92,0,0,0,0,0,0,0.0
2016-03-15,Chromepet,0.0,0.0,23.6,89,0,0,0,0,0,0,0.0
2016-03-15,Sholinganallur,0.0,0.0,23.0,78,0,0,0,0,0,0,0.0
2016-03-15,Guindy,0.0,0.0,23.1,90,0,0,0,0,0,0,0.0
2016-03-16,Adyar,0.0,0.0,25.5,90,0,0,0,0,0,0,0.0
2016-03-16,Velachery,0.0,0.0,25.8,100,0,0,0,0,0,0,0.0
2016-03-16,Tambaram,0.0,0.0,24.8,93,0,0,0,0,0,0,0.0
2016-03-16,Anna Nagar,0.0,0.0,24.3,88,0,0,0,0,0,0,0.0
2016-03-16,T Nagar,0.0,0.0,25.1,88,0,0,0,0,0,0,0.0
2016-03-16,Porur,0.0,0.0,24.9,88,0,0,0,0,0,0,0.0
2016-03-16,Perambur,0.0,0.0,26.3,101,0,0,0,0,0,0,0.0
2016-03-16,Chromepet,0.0,0.0,24.5,90,0,0,0,0,0,0,0.0
2016-03-16,Sholinganallur,0.0,0.0,25.0,92,0,0,0,0,0,0,0.0
2016-03-16,Guindy,0.0,0.0,25.5,100,0,0,0,0,0,0,0.0
2016-03-17,Adyar,0.0,0.0,26.4,62,0,0,0,0,0,0,0.0
2016-03-17,Velachery,0.0,0.0,27.6,69,0,0,0,0,0,0,0.0
2016-03-17,Tambaram,0.0,0.0,27.2,70,0,0,0,0,0,0,0.0
2016-03-17,Anna Nagar,0.0,0.0,26.3,66,0,0,0,0,0,0,0.0
2016-03-17,T Nagar,0.0,0.0,26.6,63,0,0,0,0,0,0,0.0
2016-03-17,Porur,0.0,0.0,26.3,68,0,0,0,0,0,0,0.0
2016-03-17,Perambur,0.0,0.0,26.7,68,0,0,0,0,0,0,0.0
2016-03-17,Chromepet,0.0,0.0,27.1,68,0,0,0,0,0,0,0.0
2016-03-17,Sholinganallur,0.0,0.0,26.3,65,0,0,0,0,0,0,0.0
2016-03-17,Guindy,0.0,0.0,26.4,66,0,0,0,0,0,0,0.0
2016-03-18,Adyar,0.0,0.0,29.2,112,0,0,0,0,0,0,0.0
2016-03-18,Velachery,0.0,0.0,28.9,102,0,0,0,0,0,0,0.0
2016-03-18,Tambaram,0.0,0.0,28.5,96,0,0,0,0,0,0,0.0
2016-03-18,Anna Nagar,0.0,0.0,27.7,108,0,0,0,0,0,0,0.0
2016-03-18,T Nagar,0.0,0.0,28.8,113,0,0,0,0,0,0,0.0
2016-03-18,Porur,0.0,0.0,29.3,111,0,0,0,0,0,0,0.0
2016-03-18,Perambur,0.0,0.0,28.6,115,0,0,0,0,0,0,0.0
2016-03-18,Chromepet,0.0,0.0,29.0,97,0,0,0,0,0,0,0.0
2016-03-18,Sholinganallur,0.0,0.0,29.6,112,0,0,0,0,0,0,0.0
2016-03-18,Guindy,0.0,0.0,28.5,104,0,0,0,0,0,0,0.0
2016-03-19,Adyar,0.0,0.0,31.1,43,0,0,0,0,0,0,0.0
2016-03-19,Velachery,0.0,0.0,30.3,43,0,0,0,0,0,0,0.0
2016-03-19,Tambaram,0.0,0.0,29.5,40,0,0,0,0,0,0,0.0
2016-03-19,Anna Nagar,0.0,0.0,30.1,41,0,0,0,0,0,0,0.0
2016-03-19,T Nagar,0.0,0.0,30.8,45,0,0,0,0,0,0,0.0
2016-03-19,Porur,0.0,0.0,30.0,44,0,0,0,0,0,0,0.0
2016-03-19,Perambur,0.0,0.0,30.4,44,0,0,0,0,0,0,0.0
2016-03-19,Chromepet,0.0,0.0,30.8,40,0,0,0,0,0,0,0.0
2016-03-19,Sholinganallur,0.0,0.0,30.3,41,0,0,0,0,0,0,0.0
2016-03-19,Guindy,0.0,0.0,31.5,44,0,0,0,0,0,0,0.0
2016-03-20,Adyar,0.0,0.0,27.2,95,0,0,0,0,0,0,0.0
2016-03-20,Velachery,0.0,0.0,27.7,96,0,0,0,0,0,0,0.0
2016-03-20,Tambaram,0.0,0.0,27.6,112,0,0,0,0,0,0,0.0
2016-03-20,Anna Nagar,0.0,0.0,26.6,102,0,0,0,0,0,0,0.0
2016-03-20,T Nagar,0.0,0.0,27.8,93,0,0,0,0,0,0,0.0
2016-03-20,Porur,0.0,0.0,27.9,98,0,0,0,0,0,0,0.0
2016-03-20,Perambur,0.0,0.0,26.6,101,0,0,0,0,0,0,0.0
2016-03-20,Chromepet,0.0,0.0,28.7,94,0,0,0,0,0,0,0.0
2016-03-20,Sholinganallur,0.0,0.0,27.0,103,0,0,0,0,0,0,0.0
2016-03-20,Guindy,0.0,0.0,28.0,95,0,0,0,0,0,0,0.0
2016-03-21,Adyar,0.0,0.0,24.5,72,0,0,0,0,0,0,0.0
2016-03-21,Velachery,0.0,0.0,24.3,78,0,0,0,0,0,0,0.0
2016-03-21,Tambaram,0.0,0.0,24.5,74,0,0,0,0,0,0,0.0
2016-03-21,Anna Nagar,0.0,0.0,24.1,73,0,0,0,0,0,0,0.0
2016-03-21,T Nagar,0.0,0.0,23.6,69,0,0,0,0,0,0,0.0
2016-03-21,Porur,0.0,0.0,24.3,78,0,0,0,0,0,0,0.0
2016-03-21,Perambur,0.0,0.0,23.8,74,0,0,0,0,0,0,0.0
2016-03-21,Chromepet,0.0,0.0,23.9,73,0,0,0,0,0,0,0.0
2016-03-21,Sholinganallur,0.0,0.0,23.4,71,0,0,0,0,0,0,0.0
2016-03-21,Guindy,0.0,0.0,24.8,73,0,0,0,0,0,0,0.0
2016-03-22,Adyar,15.08,6.76,24.5,43,0,0,0,0,0,0,0.0
2016-03-22,Velachery,15.28,6.91,23.7,48,0,0,0,0,0,0,0.0
2016-03-22,Tambaram,16.68,7.42,23.8,49,0,0,0,0,0,0,0.0
2016-03-22,Anna Nagar,13.52,6.42,24.1,47,0,0,0,0,0,0,0.0
2016-03-22,T Nagar,15.41,6.44,23.8,47,0,0,0,0,0,0,0.0
2016-03-22,Porur,17.01,7.77,22.8,51,0,0,0,0,0,0,0.0
2016-03-22,Perambur,16.0,6.82,23.9,42,0,0,0,0,0,0,0.0
2016-03-22,Chromepet,16.25,6.54,24.0,42,0,0,0,0,0,0,0.0
2016-03-22,Sholinganallur,17.31,6.93,23.3,43,0,0,0,0,0,0,0.0
2016-03-22,Guindy,15.48,6.13,23.9,43,0,0,0,0,0,0,0.0
2016-03-23,Adyar,0.0,0.0,29.9,42,0,0,0,0,0,0,0.0
2016-03-23,Velachery,0.0,0.0,29.9,45,0,0,0,0,0,0,0.0
2016-03-23,Tambaram,0.0,0.0,29.6,47,0,0,0,0,0,0,0.0
2016-03-23,Anna Nagar,0.0,0.0,30.0,42,0,0,0,0,0,0,0.0
2016-03-23,T Nagar,0.0,0.0,30.2,44,0,0,0,0,0,0,0.0
2016-03-23,Porur,0.0,0.0,29.3,44,0,0,0,0,0,0,0.0
2016-03-23,Perambur,0.0,0.0,29.8,46,0,0,0,0,0,0,0.0
2016-03-23,Chromepet,0.0,0.0,29.7,42,0,0,0,0,0,0,0.0
2016-03-23,Sholinganallur,0.0,0.0,29.6,46,0,0,0,0,0,0,0.0
2016-03-23,Guindy,0.0,0.0,29.7,42,0,0,0,0,0,0,0.0
2016-03-24,Adyar,0.0,0.0,23.4,90,0,0,0,0,0,0,0.0
2016-03-24,Velachery,0.0,0.0,23.3,89,0,0,0,0,0,0,0.0
2016-03-24,Tambaram,0.0,0.0,24.3,81,0,0,0,0,0,0,0.0
2016-03-24,Anna Nagar,0.0,0.0,23.7,89,0,0,0,0,0,0,0.0
2016-03-24,T Nagar,0.0,0.0,23.4,79,0,0,0,0,0,0,0.0
2016-03-24,Porur,0.0,0.0,24.0,85,0,0,0,0,0,0,0.0
2016-03-24,Perambur,0.0,0.0,24.1,81,0,0,0,0,0,0,0.0
2016-03-24,Chromepet,0.0,0.0,23.6,96,0,0,0,0,0,0,0.0
2016-03-24,Sholinganallur,0.0,0.0,24.2,79,0,0,0,0,0,0,0.0
2016-03-24,Guindy,0.0,0.0,23.5,79,0,0,0,0,0,0,0.0
2016-03-25,Adyar,0.0,0.0,30.1,101,0,0,0,0,0,0,0.0
2016-03-25,Velachery,0.0,0.0,30.3,101,0,0,0,0,0,0,0.0
2016-03-25,Tambaram,0.0,0.0,29.5,88,0,0,0,0,0,0,0.0
2016-03-25,Anna Nagar,0.0,0.0,31.2,88,0,0,0,0,0,0,0.0
2016-03-25,T Nagar,0.0,0.0,31.0,105,0,0,0,0,0,0,0.0
2016-03-25,Porur,0.0,0.0,29.9,86,0,0,0,0,0,0,0.0
2016-03-25,Perambur,0.0,0.0,31.0,89,0,0,0,0,0,0,0.0
2016-03-25,Chromepet,0.0,0.0,30.1,89,0,0,0,0,0,0,0.0
2016-03-25,Sholinganallur,0.0,0.0,29.7,100,0,0,0,0,0,0,0.0
2016-03-25,Guindy,0.0,0.0,29.2,89,0,0,0,0,0,0,0.0
2016-03-26,Adyar,0.0,0.0,32.4,122,0,0,0,0,0,0,0.0
2016-03-26,Velachery,0.0,0.0,33.0,117,0,0,0,0,0,0,0.0
2016-03-26,Tambaram,0.0,0.0,32.4,123,0,0,0,0,0,0,0.0
2016-03-26,Anna Nagar,0.0,0.0,33.1,128,0,0,0,0,0,0,0.0
2016-03-26,T Nagar,0.0,0.0,32.5,122,0,0,0,0,0,0,0.0
2016-03-26,Porur,0.0,0.0,32.8,111,0,0,0,0,0,0,0.0
2016-03-26,Perambur,0.0,0.0,31.9,111,0,0,0,0,0,0,0.0
2016-03-26,Chromepet,0.0,0.0,32.9,126,0,0,0,0,0,0,0.0
2016-03-26,Sholinganallur,0.0,0.0,32.9,120,0,0,0,0,0,0,0.0
2016-03-26,Guindy,0.0,0.0,32.9,123,0,0,0,0,0,0,0.0
2016-03-27,Adyar,0.0,0.0,24.0,61,0,0,0,0,0,0,0.0
2016-03-27,Velachery,0.0,0.0,23.0,59,0,0,0,0,0,0,0.0
2016-03-27,Tambaram,0.0,0.0,24.2,64,0,0,0,0,0,0,0.0
2016-03-27,Anna Nagar,0.0,0.0,23.5,71,0,0,0,0,0,0,0.0
2016-03-27,T Nagar,0.0,0.0,23.3,67,0,0,0,0,0,0,0.0
2016-03-27,Porur,0.0,0.0,23.8,70,0,0,0,0,0,0,0.0
2016-03-27,Perambur,0.0,0.0,24.1,69,0,0,0,0,0,0,0.0
2016-03-27,Chromepet,0.0,0.0,24.0,65,0,0,0,0,0,0,0.0
2016-03-27,Sholinganallur,0.0,0.0,23.4,65,0,0,0,0,0,0,0.0
2016-03-27,Guindy,0.0,0.0,23.4,64,0,0,0,0,0,0,0.0
2016-03-28,Adyar,0.0,0.0,29.0,72,0,0,0,0,0,0,0.0
2016-03-28,Velachery,0.0,0.0,30.5,68,0,0,0,0,0,0,0.0
2016-03-28,Tambaram,0.0,0.0,30.2,72,0,0,0,0,0,0,0.0
2016-03-28,Anna Nagar,0.0,0.0,30.4,76,0,0,0,0,0,0,0.0
2016-03-28,T Nagar,0.0,0.0,31.5,69,0,0,0,0,0,0,0.0
2016-03-28,Porur,0.0,0.0,30.7,78,0,0,0,0,0,0,0.0
2016-03-28,Perambur,0.0,0.0,30.9,77,0,0,0,0,0,0,0.0
2016-03-28,Chromepet,0.0,0.0,30.6,65,0,0,0,0,0,0,0.0
2016-03-28,Sholinganallur,0.0,0.0,30.8,78,0,0,0,0,0,0,0.0
2016-03-28,Guindy,0.0,0.0,30.7,71,0,0,0,0,0,0,0.0
2016-03-29,Adyar,0.0,0.0,34.5,53,0,0,0,0,0,0,0.0
2016-03-29,Velachery,0.0,0.0,35.2,55,0,0,0,0,0,0,0.0
2016-03-29,Tambaram,0.0,0.0,34.1,64,0,0,0,0,0,0,0.0
2016-03-29,Anna Nagar,0.0,0.0,34.3,54,0,0,0,0,0,0,0.0
2016-03-29,T Nagar,0.0,0.0,33.8,53,0,0,0,0,0,0,0.0
2016-03-29,Porur,0.0,0.0,34.3,53,0,0,0,0,0,0,0.0
2016-03-29,Perambur,0.0,0.0,35.3,56,0,0,0,0,0,0,0.0
2016-03-29,Chromepet,0.0,0.0,34.3,55,0,0,0,0,0,0,0.0
2016-03-29,Sholinganallur,0.0,0.0,34.4,53,0,0,0,0,0,0,0.0
2016-03-29,Guindy,0.0,0.0,34.7,53,0,0,0,0,0,0,0.0
2016-03-30,Adyar,0.0,0.0,28.9,88,0,0,0,0,0,0,0.0
2016-03-30,Velachery,0.0,0.0,29.4,85,0,0,0,0,0,0,0.0
2016-03-30,Tambaram,0.0,0.0,29.3,93,0,0,0,0,0,0,0.0
2016-03-30,Anna Nagar,0.0,0.0,28.8,83,0,0,0,0,0,0,0.0
2016-03-30,T Nagar,0.0,0.0,28.6,83,0,0,0,0,0,0,0.0
2016-03-30,Porur,0.0,0.0,29.6,88,0,0,0,0,0,0,0.0
2016-03-30,Perambur,0.0,0.0,28.3,86,0,0,0,0,0,0,0.0
2016-03-30,Chromepet,0.0,0.0,28.3,89,0,0,0,0,0,0,0.0
2016-03-30,Sholinganallur,0.0,0.0,28.2,94,0,0,0,0,0,0,0.0
2016-03-30,Guindy,0.0,0.0,28.8,80,0,0,0,0,0,0,0.0
2016-03-31,Adyar,0.0,0.0,25.4,54,0,0,0,0,0,0,0.0
2016-03-31,Velachery,0.0,0.0,23.7,55,0,0,0,0,0,0,0.0
2016-03-31,Tambaram,0.0,0.0,24.2,50,0,0,0,0,0,0,0.0
2016-03-31,Anna Nagar,0.0,0.0,24.6,54,0,0,0,0,0,0,0.0
2016-03-31,T Nagar,0.0,0.0,24.7,51,0,0,0,0,0,0,0.0
2016-03-31,Porur,0.0,0.0,24.2,57,0,0,0,0,0,0,0.0
2016-03-31,Perambur,0.0,0.0,24.0,50,0,0,0,0,0,0,0.0
2016-03-31,Chromepet,0.0,0.0,24.9,56,0,0,0,0,0,0,0.0
2016-03-31,Sholinganallur,0.0,0.0,24.3,51,0,0,0,0,0,0,0.0
2016-03-31,Guindy,0.0,0.0,24.8,58,0,0,0,0,0,0,0.0
2016-04-01,Adyar,0.0,0.0,33.3,79,0,0,0,0,0,0,0.0
2016-04-01,Velachery,0.0,0.0,33.8,95,0,0,0,0,0,0,0.0
2016-04-01,Tambaram,0.0,0.0,33.7,83,0,0,0,0,0,0,0.0
2016-04-01,Anna Nagar,0.0,0.0,33.1,84,0,0,0,0,0,0,0.0
2016-04-01,T Nagar,0.0,0.0,33.4,79,0,0,0,0,0,0,0.0
2016-04-01,Porur,0.0,0.0,32.6,93,0,0,0,0,0,0,0.0
2016-04-01,Perambur,0.0,0.0,33.0,84,0,0,0,0,0,0,0.0
2016-04-01,Chromepet,0.0,0.0,33.5,84,0,0,0,0,0,0,0.0
2016-04-01,Sholinganallur,0.0,0.0,32.7,81,0,0,0,0,0,0,0.0
2016-04-01,Guindy,0.0,0.0,32.4,82,0,0,0,0,0,0,0.0
2016-04-02,Adyar,0.0,0.0,31.9,62,0,0,0,0,0,0,0.0
2016-04-02,Velachery,0.0,0.0,31.1,58,0,0,0,0,0,0,0.0
2016-04-02,Tambaram,0.0,0.0,31.3,58,0,0,0,0,0,0,0.0
2016-04-02,Anna Nagar,0.0,0.0,30.7,61,0,0,0,0,0,0,0.0
2016-04-02,T Nagar,0.0,0.0,30.8,59,0,0,0,0,0,0,0.0
2016-04-02,Porur,0.0,0.0,31.5,53,0,0,0,0,0,0,0.0
2016-04-02,Perambur,0.0,0.0,31.1,56,0,0,0,0,0,0,0.0
2016-04-02,Chromepet,0.0,0.0,31.6,55,0,0,0,0,0,0,0.0
2016-04-02,Sholinganallur,0.0,0.0,30.9,58,0,0,0,0,0,0,0.0
2016-04-02,Guindy,0.0,0.0,31.7,55,0,0,0,0,0,0,0.0
2016-04-03,Adyar,0.0,0.0,30.4,46,0,0,0,0,0,0,0.0
2016-04-03,Velachery,0.0,0.0,31.1,46,0,0,0,0,0,0,0.0
2016-04-03,Tambaram,0.0,0.0,31.0,52,0,0,0,0,0,0,0.0
2016-04-03,Anna Nagar,0.0,0.0,31.3,54,0,0,0,0,0,0,0.0
2016-04-03,T Nagar,0.0,0.0,31.1,46,0,0,0,0,0,0,0.0
2016-04-03,Porur,0.0,0.0,31.1,51,0,0,0,0,0,0,0.0
2016-04-03,Perambur,0.0,0.0,30.8,46,0,0,0,0,0,0,0.0
2016-04-03,Chromepet,0.0,0.0,30.7,53,0,0,0,0,0,0,0.0
2016-04-03,Sholinganallur,0.0,0.0,30.6,53,0,0,0,0,0,0,0.0
2016-04-03,Guindy,0.0,0.0,30.7,54,0,0,0,0,0,0,0.0
2016-04-04,Adyar,0.0,0.0,30.7,83,0,0,0,0,0,0,0.0
2016-04-04,Velachery,0.0,0.0,30.8,87,0,0,0,0,0,0,0.0
2016-04-04,Tambaram,0.0,0.0,30.8,86,0,0,0,0,0,0,0.0
2016-04-04,Anna Nagar,0.0,0.0,31.2,89,0,0,0,0,0,0,0.0
2016-04-04,T Nagar,0.0,0.0,30.3,82,0,0,0,0,0,0,0.0
2016-04-04,Porur,0.0,0.0,29.5,87,0,0,0,0,0,0,0.0
2016-04-04,Perambur,0.0,0.0,30.8,90,0,0,0,0,0,0,0.0
2016-04-04,Chromepet,0.0,0.0,31.1,82,0,0,0,0,0,0,0.0
2016-04-04,Sholinganallur,0.0,0.0,30.7,88,0,0,0,0,0,0,0.0
2016-04-04,Guindy,0.0,0.0,31.3,87,0,0,0,0,0,0,0.0
2016-04-05,Adyar,0.0,0.0,37.5,85,0,0,0,0,0,0,0.0
2016-04-05,Velachery,0.0,0.0,37.5,87,0,0,0,0,0,0,0.0
2016-04-05,Tambaram,0.0,0.0,36.6,86,0,0,0,0,0,0,0.0
2016-04-05,Anna Nagar,0.0,0.0,38.3,83,0,0,0,0,0,0,0.0
2016-04-05,T Nagar,0.0,0.0,37.9,92,0,0,0,0,0,0,0.0
2016-04-05,Porur,0.0,0.0,37.6,87,0,0,0,0,0,0,0.0
2016-04-05,Perambur,0.0,0.0,36.7,80,0,0,0,0,0,0,0.0
2016-04-05,Chromepet,0.0,0.0,37.5,86,0,0,0,0,0,0,0.0
2016-04-05,Sholinganallur,0.0,0.0,37.4,83,0,0,0,0,0,0,0.0
2016-04-05,Guindy,0.0,0.0,37.8,85,0,0,0,0,0,0,0.0
2016-04-06,Adyar,0.0,0.0,29.1,91,0,0,0,0,0,0,0.0
2016-04-06,Velachery,0.0,0.0,28.8,79,0,0,0,0,0,0,0.0
2016-04-06,Tambaram,0.0,0.0,29.5,95,0,0,0,0,0,0,0.0
2016-04-06,Anna Nagar,0.0,0.0,28.3,92,0,0,0,0,0,0,0.0
2016-04-06,T Nagar,0.0,0.0,27.8,94,0,0,0,0,0,0,0.0
2016-04-06,Porur,0.0,0.0,28.2,94,0,0,0,0,0,0,0.0
2016-04-06,Perambur,0.0,0.0,27.8,87,0,0,0,0,0,0,0.0
2016-04-06,Chromepet,0.0,0.0,28.3,95,0,0,0,0,0,0,0.0
2016-04-06,Sholinganallur,0.0,0.0,28.7,90,0,0,0,0,0,0,0.0
2016-04-06,Guindy,0.0,0.0,28.2,89,0,0,0,0,0,0,0.0
2016-04-07,Adyar,0.0,0.0,31.7,83,0,0,0,0,0,0,0.0
2016-04-07,Velachery,0.0,0.0,32.8,71,0,0,0,0,0,0,0.0
2016-04-07,Tambaram,0.0,0.0,31.9,76,0,0,0,0,0,0,0.0
2016-04-07,Anna Nagar,0.0,0.0,31.2,77,0,0,0,0,0,0,0.0
2016-04-07,T Nagar,0.0,0.0,31.7,79,0,0,0,0,0,0,0.0
2016-04-07,Porur,0.0,0.0,31.7,84,0,0,0,0,0,0,0.0
2016-04-07,Perambur,0.0,0.0,31.5,77,0,0,0,0,0,0,0.0
2016-04-07,Chromepet,0.0,0.0,32.2,74,0,0,0,0,0,0,0.0
2016-04-07,Sholinganallur,0.0,0.0,32.1,82,0,0,0,0,0,0,0.0
2016-04-07,Guindy,0.0,0.0,30.8,79,0,0,0,0,0,0,0.0
2016-04-08,Adyar,0.0,0.0,31.3,70,0,0,0,0,0,0,0.0
2016-04-08,Velachery,0.0,0.0,32.3,72,0,0,0,0,0,0,0.0
2016-04-08,Tambaram,0.0,0.0,32.0,70,0,0,0,0,0,0,0.0
2016-04-08,Anna Nagar,0.0,0.0,32.7,61,0,0,0,0,0,0,0.0
2016-04-08,T Nagar,0.0,0.0,32.5,63,0,0,0,0,0,0,0.0
2016-04-08,Porur,0.0,0.0,31.6,67,0,0,0,0,0,0,0.0
2016-04-08,Perambur,0.0,0.0,30.8,67,0,0,0,0,0,0,0.0
