date,zone,ookla_avg_speed,device_pct_weak,sustained_minutes,trai_match,blackout_trigger,is_blackout
2016-11-10,Guindy,12.49,0.02,0,0,0,0
2016-11-11,Adyar,29.67,0.118,0,0,0,0
2016-11-11,Velachery,62.05,0.04,0,0,0,0
2016-11-11,Tambaram,69.52,0.047,0,0,0,0
2016-11-11,Anna Nagar,0.6,0.722,188,1,1,1
2016-11-11,T Nagar,66.19,0.044,0,0,0,0
2016-11-11,Porur,75.29,0.093,0,0,0,0
2016-11-11,Perambur,63.05,0.115,0,0,0,0
2016-11-11,Chromepet,72.39,0.03,0,0,0,0
2016-11-11,Sholinganallur,24.91,0.121,0,0,0,0
2016-11-11,Guindy,62.93,0.075,0,0,0,0
2016-11-12,Adyar,31.9,0.018,0,0,0,0
2016-11-12,Velachery,37.06,0.068,0,0,0,0
2016-11-12,Tambaram,63.33,0.046,0,0,0,0
2016-11-12,Anna Nagar,30.16,0.058,0,0,0,0
2016-11-12,T Nagar,0.86,0.87,223,1,1,1
2016-11-12,Porur,53.22,0.084,0,0,0,0
2016-11-12,Perambur,66.55,0.062,0,0,0,0
2016-11-12,Chromepet,29.45,0.042,0,0,0,0
2016-11-12,Sholinganallur,50.63,0.134,0,0,0,0
2016-11-12,Guindy,31.49,0.064,0,0,0,0
2016-11-13,Adyar,37.63,0.063,0,0,0,0
2016-11-13,Velachery,65.94,0.043,0,0,0,0
2016-11-13,Tambaram,33.67,0.018,0,0,0,0
2016-11-13,Anna Nagar,47.91,0.114,0,0,0,0
2016-11-13,T Nagar,21.28,0.144,0,0,0,0
2016-11-13,Porur,38.59,0.012,0,0,0,0
2016-11-13,Perambur,67.23,0.127,0,0,0,0
2016-11-13,Chromepet,16.25,0.08,0,0,0,0
2016-11-13,Sholinganallur,12.98,0.057,0,0,0,0
2016-11-13,Guindy,52.56,0.109,0,0,0,0
2016-11-14,Adyar,76.46,0.092,0,0,0,0
2016-11-14,Velachery,28.95,0.022,0,0,0,0
2016-11-14,Tambaram,63.0,0.029,0,0,0,0
2016-11-14,Anna Nagar,47.4,0.016,0,0,0,0
2016-11-14,T Nagar,70.0,0.109,0,0,0,0
2016-11-14,Porur,23.68,0.032,0,0,0,0
2016-11-14,Perambur,61.29,0.051,0,0,0,0
2016-11-14,Chromepet,17.08,0.044,0,0,0,0
2016-11-14,Sholinganallur,46.89,0.132,0,0,0,0
2016-11-14,Guindy,1.97,0.79,238,1,1,1
2016-11-15,Adyar,0.21,0.67,59,0,0,1
2016-11-15,Velachery,35.83,0.034,0,0,0,0
2016-11-15,Tambaram,9.4,0.091,0,0,0,0
2016-11-15,Anna Nagar,39.79,0.144,0,0,0,0
2016-11-15,T Nagar,44.96,0.111,0,0,0,0
2016-11-15,Porur,26.04,0.082,0,0,0,0
2016-11-15,Perambur,40.29,0.122,0,0,0,0
2016-11-15,Chromepet,41.37,0.074,0,0,0,0
2016-11-15,Sholinganallur,0.12,0.301,35,1,1,1
2016-11-15,Guindy,75.48,0.029,0,0,0,0
2016-11-16,Adyar,65.64,0.03,0,0,0,0
2016-11-16,Velachery,28.42,0.044,0,0,0,0
2016-11-16,Tambaram,18.43,0.014,0,0,0,0
2016-11-16,Anna Nagar,77.92,0.054,0,0,0,0
2016-11-16,T Nagar,48.42,0.048,0,0,0,0
2016-11-16,Porur,28.02,0.141,0,0,0,0
2016-11-16,Perambur,18.87,0.076,0,0,0,0
2016-11-16,Chromepet,76.35,0.042,0,0,0,0
2016-11-16,Sholinganallur,46.56,0.078,0,0,0,0
2016-11-16,Guindy,1.12,0.591,96,1,1,1
2016-11-17,Adyar,33.69,0.063,0,0,0,0
2016-11-17,Velachery,10.42,0.114,0,0,0,0
2016-11-17,Tambaram,58.62,0.074,0,0,0,0
2016-11-17,Anna Nagar,18.5,0.028,0,0,0,0
2016-11-17,T Nagar,1.59,0.917,56,1,1,1
2016-11-17,Porur,1.86,0.883,88,1,1,1
2016-11-17,Perambur,47.32,0.13,0,0,0,0
2016-11-17,Chromepet,11.85,0.014,0,0,0,0
2016-11-17,Sholinganallur,42.48,0.054,0,0,0,0
2016-11-17,Guindy,70.04,0.086,0,0,0,0
2016-11-18,Adyar,62.49,0.085,0,0,0,0
2016-11-18,Velachery,34.51,0.034,0,0,0,0
2016-11-18,Tambaram,10.83,0.126,0,0,0,0
2016-11-18,Anna Nagar,46.11,0.122,0,0,0,0
2016-11-18,T Nagar,35.95,0.084,0,0,0,0
2016-11-18,Porur,59.58,0.065,0,0,0,0
2016-11-18,Perambur,12.63,0.098,0,0,0,0
2016-11-18,Chromepet,48.87,0.046,0,0,0,0
2016-11-18,Sholinganallur,17.46,0.141,0,0,0,0
2016-11-18,Guindy,44.14,0.099,0,0,0,0
2016-11-19,Adyar,54.47,0.112,0,0,0,0
2016-11-19,Velachery,50.16,0.112,0,0,0,0
2016-11-19,Tambaram,1.93,0.492,45,1,1,1
2016-11-19,Anna Nagar,29.59,0.112,0,0,0,0
2016-11-19,T Nagar,70.53,0.079,0,0,0,0
2016-11-19,Porur,61.77,0.122,0,0,0,0
2016-11-19,Perambur,0.37,0.737,157,0,0,1
2016-11-19,Chromepet,64.65,0.084,0,0,0,0
2016-11-19,Sholinganallur,45.92,0.026,0,0,0,0
2016-11-19,Guindy,26.97,0.082,0,0,0,0
2016-11-20,Adyar,26.52,0.028,0,0,0,0
2016-11-20,Velachery,52.27,0.023,0,0,0,0
2016-11-20,Tambaram,33.4,0.076,0,0,0,0
2016-11-20,Anna Nagar,73.86,0.102,0,0,0,0
2016-11-20,T Nagar,72.29,0.141,0,0,0,0
2016-11-20,Porur,42.6,0.071,0,0,0,0
2016-11-20,Perambur,46.81,0.116,0,0,0,0
2016-11-20,Chromepet,72.13,0.142,0,0,0,0
2016-11-20,Sholinganallur,56.72,0.015,0,0,0,0
2016-11-20,Guindy,38.07,0.091,0,0,0,0
2016-11-21,Adyar,21.4,0.14,0,0,0,0
2016-11-21,Velachery,62.3,0.011,0,0,0,0
2016-11-21,Tambaram,79.33,0.119,0,0,0,0
2016-11-21,Anna Nagar,56.57,0.133,0,0,0,0
2016-11-21,T Nagar,52.75,0.124,0,0,0,0
2016-11-21,Porur,52.83,0.098,0,0,0,0
2016-11-21,Perambur,27.68,0.056,0,0,0,0
2016-11-21,Chromepet,71.18,0.017,0,0,0,0
2016-11-21,Sholinganallur,0.79,0.745,57,0,0,1
2016-11-21,Guindy,11.18,0.072,0,0,0,0
2016-11-22,Adyar,44.43,0.027,0,0,0,0
2016-11-22,Velachery,34.12,0.107,0,0,0,0
2016-11-22,Tambaram,65.77,0.042,0,0,0,0
2016-11-22,Anna Nagar,48.82,0.049,0,0,0,0
2016-11-22,T Nagar,38.53,0.118,0,0,0,0
2016-11-22,Porur,30.51,0.093,0,0,0,0
2016-11-22,Perambur,33.49,0.038,0,0,0,0
2016-11-22,Chromepet,9.84,0.039,0,0,0,0
2016-11-22,Sholinganallur,58.27,0.018,0,0,0,0
2016-11-22,Guindy,39.9,0.049,0,0,0,0
2016-11-23,Adyar,30.87,0.125,0,0,0,0
2016-11-23,Velachery,11.04,0.123,0,0,0,0
2016-11-23,Tambaram,55.57,0.08,0,0,0,0
2016-11-23,Anna Nagar,69.36,0.106,0,0,0,0
2016-11-23,T Nagar,72.07,0.064,0,0,0,0
2016-11-23,Porur,52.95,0.06,0,0,0,0
2016-11-23,Perambur,70.34,0.063,0,0,0,0
2016-11-23,Chromepet,52.88,0.1,0,0,0,0
2016-11-23,Sholinganallur,52.1,0.068,0,0,0,0
2016-11-23,Guindy,43.16,0.096,0,0,0,0
2016-11-24,Adyar,58.6,0.08,0,0,0,0
2016-11-24,Velachery,54.67,0.105,0,0,0,0
2016-11-24,Tambaram,61.56,0.108,0,0,0,0
2016-11-24,Anna Nagar,42.82,0.12,0,0,0,0
2016-11-24,T Nagar,76.06,0.013,0,0,0,0
2016-11-24,Porur,40.57,0.064,0,0,0,0
2016-11-24,Perambur,57.48,0.022,0,0,0,0
2016-11-24,Chromepet,40.26,0.019,0,0,0,0
2016-11-24,Sholinganallur,39.53,0.074,0,0,0,0
2016-11-24,Guindy,28.43,0.119,0,0,0,0
2016-11-25,Adyar,41.85,0.132,0,0,0,0
2016-11-25,Velachery,28.24,0.052,0,0,0,0
2016-11-25,Tambaram,17.67,0.122,0,0,0,0
2016-11-25,Anna Nagar,8.47,0.066,0,0,0,0
2016-11-25,T Nagar,34.9,0.089,0,0,0,0
2016-11-25,Porur,1.02,0.923,178,1,1,1
2016-11-25,Perambur,57.26,0.016,0,0,0,0
2016-11-25,Chromepet,67.1,0.129,0,0,0,0
2016-11-25,Sholinganallur,66.83,0.056,0,0,0,0
2016-11-25,Guindy,32.33,0.021,0,0,0,0
2016-11-26,Adyar,71.8,0.017,0,0,0,0
2016-11-26,Velachery,73.95,0.103,0,0,0,0
2016-11-26,Tambaram,23.91,0.079,0,0,0,0
2016-11-26,Anna Nagar,24.52,0.059,0,0,0,0
2016-11-26,T Nagar,16.37,0.042,0,0,0,0
2016-11-26,Porur,66.56,0.014,0,0,0,0
2016-11-26,Perambur,68.09,0.033,0,0,0,0
2016-11-26,Chromepet,14.14,0.079,0,0,0,0
2016-11-26,Sholinganallur,30.55,0.124,0,0,0,0
2016-11-26,Guindy,29.68,0.097,0,0,0,0
2016-11-27,Adyar,40.33,0.083,0,0,0,0
2016-11-27,Velachery,51.19,0.112,0,0,0,0
2016-11-27,Tambaram,65.74,0.018,0,0,0,0
2016-11-27,Anna Nagar,34.5,0.03,0,0,0,0
2016-11-27,T Nagar,61.49,0.118,0,0,0,0
2016-11-27,Porur,13.54,0.115,0,0,0,0
2016-11-27,Perambur,17.38,0.012,0,0,0,0
2016-11-27,Chromepet,10.74,0.034,0,0,0,0
2016-11-27,Sholinganallur,75.69,0.104,0,0,0,0
2016-11-27,Guindy,46.28,0.03,0,0,0,0
2016-11-28,Adyar,77.25,0.065,0,0,0,0
2016-11-28,Velachery,69.62,0.013,0,0,0,0
2016-11-28,Tambaram,50.88,0.09,0,0,0,0
2016-11-28,Anna Nagar,1.28,0.915,43,0,0,1
2016-11-28,T Nagar,54.83,0.12,0,0,0,0
2016-11-28,Porur,67.08,0.141,0,0,0,0
2016-11-28,Perambur,69.16,0.021,0,0,0,0
2016-11-28,Chromepet,12.88,0.045,0,0,0,0
2016-11-28,Sholinganallur,27.09,0.139,0,0,0,0
2016-11-28,Guindy,71.61,0.13,0,0,0,0
2016-11-29,Adyar,72.82,0.026,0,0,0,0
2016-11-29,Velachery,48.21,0.08,0,0,0,0
2016-11-29,Tambaram,47.33,0.089,0,0,0,0
2016-11-29,Anna Nagar,57.29,0.051,0,0,0,0
2016-11-29,T Nagar,66.13,0.056,0,0,0,0
2016-11-29,Porur,52.2,0.118,0,0,0,0
2016-11-29,Perambur,76.35,0.129,0,0,0,0
2016-11-29,Chromepet,1.82,0.596,142,0,0,1
2016-11-29,Sholinganallur,42.88,0.137,0,0,0,0
2016-11-29,Guindy,24.58,0.072,0,0,0,0
2016-11-30,Adyar,53.52,0.101,0,0,0,0
2016-11-30,Velachery,13.59,0.118,0,0,0,0
2016-11-30,Tambaram,47.31,0.041,0,0,0,0
2016-11-30,Anna Nagar,55.32,0.077,0,0,0,0
2016-11-30,T Nagar,23.34,0.134,0,0,0,0
2016-11-30,Porur,50.0,0.138,0,0,0,0
2016-11-30,Perambur,46.34,0.013,0,0,0,0
2016-11-30,Chromepet,68.87,0.039,0,0,0,0
2016-11-30,Sholinganallur,9.09,0.117,0,0,0,0
2016-11-30,Guindy,30.1,0.022,0,0,0,0
2016-12-01,Adyar,44.7,0.016,0,0,0,0
2016-12-01,Velachery,67.51,0.093,0,0,0,0
2016-12-01,Tambaram,64.88,0.077,0,0,0,0
2016-12-01,Anna Nagar,33.51,0.073,0,0,0,0
2016-12-01,T Nagar,48.0,0.112,0,0,0,0
2016-12-01,Porur,54.34,0.149,0,0,0,0
2016-12-01,Perambur,24.63,0.12,0,0,0,0
2016-12-01,Chromepet,62.31,0.106,0,0,0,0
2016-12-01,Sholinganallur,49.81,0.08,0,0,0,0
2016-12-01,Guindy,60.53,0.09,0,0,0,0
2016-12-02,Adyar,72.48,0.017,0,0,0,0
2016-12-02,Velachery,36.68,0.141,0,0,0,0
2016-12-02,Tambaram,41.02,0.016,0,0,0,0
2016-12-02,Anna Nagar,21.58,0.033,0,0,0,0
2016-12-02,T Nagar,78.11,0.039,0,0,0,0
2016-12-02,Porur,31.41,0.07,0,0,0,0
2016-12-02,Perambur,17.07,0.049,0,0,0,0
2016-12-02,Chromepet,32.4,0.056,0,0,0,0
2016-12-02,Sholinganallur,60.1,0.013,0,0,0,0
2016-12-02,Guindy,44.52,0.05,0,0,0,0
2016-12-03,Adyar,73.14,0.076,0,0,0,0
2016-12-03,Velachery,65.69,0.042,0,0,0,0
2016-12-03,Tambaram,45.2,0.058,0,0,0,0
2016-12-03,Anna Nagar,71.8,0.136,0,0,0,0
2016-12-03,T Nagar,48.08,0.047,0,0,0,0
2016-12-03,Porur,13.07,0.095,0,0,0,0
2016-12-03,Perambur,27.57,0.064,0,0,0,0
2016-12-03,Chromepet,1.7,0.828,235,1,1,1
2016-12-03,Sholinganallur,56.06,0.01,0,0,0,0
2016-12-03,Guindy,12.28,0.118,0,0,0,0
2016-12-04,Adyar,22.49,0.138,0,0,0,0
2016-12-04,Velachery,48.83,0.069,0,0,0,0
2016-12-04,Tambaram,0.16,0.326,110,1,1,1
2016-12-04,Anna Nagar,68.24,0.134,0,0,0,0
2016-12-04,T Nagar,48.58,0.091,0,0,0,0
2016-12-04,Porur,35.91,0.025,0,0,0,0
2016-12-04,Perambur,65.27,0.113,0,0,0,0
2016-12-04,Chromepet,50.89,0.029,0,0,0,0
2016-12-04,Sholinganallur,29.45,0.1,0,0,0,0
2016-12-04,Guindy,19.18,0.033,0,0,0,0
2016-12-05,Adyar,62.9,0.098,0,0,0,0
2016-12-05,Velachery,12.39,0.017,0,0,0,0
2016-12-05,Tambaram,19.75,0.128,0,0,0,0
2016-12-05,Anna Nagar,48.19,0.053,0,0,0,0
2016-12-05,T Nagar,74.17,0.048,0,0,0,0
2016-12-05,Porur,54.89,0.036,0,0,0,0
2016-12-05,Perambur,29.19,0.041,0,0,0,0
2016-12-05,Chromepet,59.62,0.124,0,0,0,0
2016-12-05,Sholinganallur,54.72,0.051,0,0,0,0
2016-12-05,Guindy,1.56,0.37,62,1,1,1
2016-12-06,Adyar,9.93,0.082,0,0,0,0
2016-12-06,Velachery,46.96,0.111,0,0,0,0
2016-12-06,Tambaram,18.09,0.085,0,0,0,0
2016-12-06,Anna Nagar,30.14,0.061,0,0,0,0
2016-12-06,T Nagar,63.72,0.037,0,0,0,0
2016-12-06,Porur,35.52,0.12,0,0,0,0
2016-12-06,Perambur,47.39,0.14,0,0,0,0
2016-12-06,Chromepet,42.25,0.096,0,0,0,0
2016-12-06,Sholinganallur,15.34,0.077,0,0,0,0
2016-12-06,Guindy,70.26,0.141,0,0,0,0
2016-12-07,Adyar,77.5,0.029,0,0,0,0
2016-12-07,Velachery,65.95,0.027,0,0,0,0
2016-12-07,Tambaram,40.19,0.059,0,0,0,0
2016-12-07,Anna Nagar,67.21,0.011,0,0,0,0
2016-12-07,T Nagar,74.77,0.067,0,0,0,0
2016-12-07,Porur,68.68,0.035,0,0,0,0
2016-12-07,Perambur,1.52,0.558,72,1,1,1
2016-12-07,Chromepet,60.67,0.019,0,0,0,0
2016-12-07,Sholinganallur,23.26,0.058,0,0,0,0
2016-12-07,Guindy,33.54,0.024,0,0,0,0
2016-12-08,Adyar,50.26,0.047,0,0,0,0
2016-12-08,Velachery,10.35,0.139,0,0,0,0
2016-12-08,Tambaram,21.91,0.089,0,0,0,0
2016-12-08,Anna Nagar,16.37,0.116,0,0,0,0
2016-12-08,T Nagar,11.12,0.126,0,0,0,0
2016-12-08,Porur,51.77,0.132,0,0,0,0
2016-12-08,Perambur,74.15,0.03,0,0,0,0
2016-12-08,Chromepet,61.03,0.108,0,0,0,0
2016-12-08,Sholinganallur,40.5,0.097,0,0,0,0
2016-12-08,Guindy,29.87,0.137,0,0,0,0
2016-12-09,Adyar,62.85,0.07,0,0,0,0
2016-12-09,Velachery,33.61,0.132,0,0,0,0
2016-12-09,Tambaram,41.65,0.111,0,0,0,0
2016-12-09,Anna Nagar,41.69,0.142,0,0,0,0
2016-12-09,T Nagar,1.89,0.363,175,1,1,1
2016-12-09,Porur,37.86,0.082,0,0,0,0
2016-12-09,Perambur,1.92,0.657,121,1,1,1
2016-12-09,Chromepet,37.66,0.027,0,0,0,0
2016-12-09,Sholinganallur,17.15,0.033,0,0,0,0
2016-12-09,Guindy,13.99,0.047,0,0,0,0
2016-12-10,Adyar,58.1,0.04,0,0,0,0
2016-12-10,Velachery,22.57,0.114,0,0,0,0
2016-12-10,Tambaram,13.75,0.024,0,0,0,0
2016-12-10,Anna Nagar,61.65,0.083,0,0,0,0
2016-12-10,T Nagar,59.75,0.123,0,0,0,0
2016-12-10,Porur,55.99,0.079,0,0,0,0
2016-12-10,Perambur,49.18,0.041,0,0,0,0
2016-12-10,Chromepet,60.29,0.026,0,0,0,0
2016-12-10,Sholinganallur,25.36,0.018,0,0,0,0
2016-12-10,Guindy,19.7,0.089,0,0,0,0
2016-12-11,Adyar,1.74,0.648,146,0,0,1
2016-12-11,Velachery,46.62,0.138,0,0,0,0
2016-12-11,Tambaram,13.48,0.093,0,0,0,0
2016-12-11,Anna Nagar,67.88,0.032,0,0,0,0
2016-12-11,T Nagar,54.93,0.02,0,0,0,0
2016-12-11,Porur,39.18,0.078,0,0,0,0
2016-12-11,Perambur,9.33,0.06,0,0,0,0
2016-12-11,Chromepet,44.87,0.02,0,0,0,0
2016-12-11,Sholinganallur,56.74,0.118,0,0,0,0
2016-12-11,Guindy,42.34,0.069,0,0,0,0
2016-12-12,Adyar,42.6,0.101,0,0,0,0
2016-12-12,Velachery,68.3,0.073,0,0,0,0
2016-12-12,Tambaram,48.55,0.127,0,0,0,0
2016-12-12,Anna Nagar,10.48,0.124,0,0,0,0
2016-12-12,T Nagar,63.32,0.032,0,0,0,0
2016-12-12,Porur,32.86,0.072,0,0,0,0
2016-12-12,Perambur,0.64,0.849,213,0,0,1
2016-12-12,Chromepet,16.89,0.057,0,0,0,0
2016-12-12,Sholinganallur,14.09,0.05,0,0,0,0
2016-12-12,Guindy,53.67,0.114,0,0,0,0
2016-12-13,Adyar,79.14,0.046,0,0,0,0
2016-12-13,Velachery,62.53,0.097,0,0,0,0
2016-12-13,Tambaram,60.21,0.116,0,0,0,0
2016-12-13,Anna Nagar,53.44,0.082,0,0,0,0
2016-12-13,T Nagar,59.17,0.086,0,0,0,0
2016-12-13,Porur,23.8,0.015,0,0,0,0
2016-12-13,Perambur,45.71,0.066,0,0,0,0
2016-12-13,Chromepet,8.28,0.051,0,0,0,0
2016-12-13,Sholinganallur,62.35,0.088,0,0,0,0
2016-12-13,Guindy,68.51,0.068,0,0,0,0
2016-12-14,Adyar,40.79,0.091,0,0,0,0
2016-12-14,Velachery,64.93,0.098,0,0,0,0
2016-12-14,Tambaram,14.57,0.127,0,0,0,0
2016-12-14,Anna Nagar,70.67,0.124,0,0,0,0
2016-12-14,T Nagar,18.42,0.013,0,0,0,0
2016-12-14,Porur,51.4,0.031,0,0,0,0
2016-12-14,Perambur,45.29,0.018,0,0,0,0
2016-12-14,Chromepet,36.8,0.069,0,0,0,0
2016-12-14,Sholinganallur,39.31,0.107,0,0,0,0
2016-12-14,Guindy,8.67,0.033,0,0,0,0
2016-12-15,Adyar,47.98,0.032,0,0,0,0
2016-12-15,Velachery,9.34,0.09,0,0,0,0
2016-12-15,Tambaram,65.8,0.093,0,0,0,0
2016-12-15,Anna Nagar,31.77,0.05,0,0,0,0
2016-12-15,T Nagar,57.32,0.145,0,0,0,0
2016-12-15,Porur,28.28,0.061,0,0,0,0
2016-12-15,Perambur,42.75,0.115,0,0,0,0
2016-12-15,Chromepet,49.76,0.112,0,0,0,0
2016-12-15,Sholinganallur,23.5,0.124,0,0,0,0
2016-12-15,Guindy,23.01,0.033,0,0,0,0
2016-12-16,Adyar,64.07,0.118,0,0,0,0
2016-12-16,Velachery,34.28,0.013,0,0,0,0
2016-12-16,Tambaram,20.33,0.095,0,0,0,0
2016-12-16,Anna Nagar,1.99,0.537,215,1,1,1
2016-12-16,T Nagar,47.44,0.101,0,0,0,0
2016-12-16,Porur,16.52,0.073,0,0,0,0
2016-12-16,Perambur,45.94,0.044,0,0,0,0
2016-12-16,Chromepet,59.86,0.095,0,0,0,0
2016-12-16,Sholinganallur,12.47,0.032,0,0,0,0
2016-12-16,Guindy,20.83,0.127,0,0,0,0
2016-12-17,Adyar,0.96,0.597,186,1,1,1
2016-12-17,Velachery,60.45,0.122,0,0,0,0
2016-12-17,Tambaram,58.86,0.122,0,0,0,0
2016-12-17,Anna Nagar,8.34,0.133,0,0,0,0
2016-12-17,T Nagar,47.17,0.121,0,0,0,0
2016-12-17,Porur,18.73,0.114,0,0,0,0
2016-12-17,Perambur,32.73,0.037,0,0,0,0
2016-12-17,Chromepet,43.87,0.126,0,0,0,0
2016-12-17,Sholinganallur,54.71,0.075,0,0,0,0
2016-12-17,Guindy,8.13,0.148,0,0,0,0
2016-12-18,Adyar,61.57,0.126,0,0,0,0
2016-12-18,Velachery,15.08,0.117,0,0,0,0
2016-12-18,Tambaram,31.08,0.095,0,0,0,0
2016-12-18,Anna Nagar,74.0,0.084,0,0,0,0
2016-12-18,T Nagar,59.38,0.083,0,0,0,0
2016-12-18,Porur,33.17,0.065,0,0,0,0
2016-12-18,Perambur,72.77,0.131,0,0,0,0
2016-12-18,Chromepet,32.54,0.093,0,0,0,0
2016-12-18,Sholinganallur,35.52,0.049,0,0,0,0
2016-12-18,Guindy,68.34,0.061,0,0,0,0
2016-12-19,Adyar,50.33,0.105,0,0,0,0
2016-12-19,Velachery,41.04,0.137,0,0,0,0
2016-12-19,Tambaram,8.52,0.044,0,0,0,0
2016-12-19,Anna Nagar,30.01,0.049,0,0,0,0
2016-12-19,T Nagar,33.97,0.038,0,0,0,0
2016-12-19,Porur,48.17,0.097,0,0,0,0
2016-12-19,Perambur,49.28,0.014,0,0,0,0
2016-12-19,Chromepet,16.9,0.102,0,0,0,0
2016-12-19,Sholinganallur,1.19,0.827,186,1,1,1
2016-12-19,Guindy,49.94,0.103,0,0,0,0
2016-12-20,Adyar,23.84,0.082,0,0,0,0
2016-12-20,Velachery,10.38,0.096,0,0,0,0
2016-12-20,Tambaram,12.9,0.079,0,0,0,0
2016-12-20,Anna Nagar,62.6,0.126,0,0,0,0
2016-12-20,T Nagar,22.35,0.129,0,0,0,0
2016-12-20,Porur,41.11,0.011,0,0,0,0
2016-12-20,Perambur,28.0,0.122,0,0,0,0
2016-12-20,Chromepet,76.97,0.052,0,0,0,0
2016-12-20,Sholinganallur,33.8,0.079,0,0,0,0
2016-12-20,Guindy,19.96,0.061,0,0,0,0
2016-12-21,Adyar,39.76,0.039,0,0,0,0
2016-12-21,Velachery,45.38,0.138,0,0,0,0
2016-12-21,Tambaram,13.67,0.148,0,0,0,0
2016-12-21,Anna Nagar,29.06,0.071,0,0,0,0
2016-12-21,T Nagar,25.26,0.103,0,0,0,0
2016-12-21,Porur,67.01,0.098,0,0,0,0
2016-12-21,Perambur,11.51,0.141,0,0,0,0
2016-12-21,Chromepet,77.55,0.024,0,0,0,0
2016-12-21,Sholinganallur,72.97,0.034,0,0,0,0
2016-12-21,Guindy,27.62,0.085,0,0,0,0
2016-12-22,Adyar,56.19,0.062,0,0,0,0
2016-12-22,Velachery,50.64,0.035,0,0,0,0
2016-12-22,Tambaram,45.65,0.034,0,0,0,0
2016-12-22,Anna Nagar,25.87,0.062,0,0,0,0
2016-12-22,T Nagar,26.98,0.128,0,0,0,0
2016-12-22,Porur,41.65,0.108,0,0,0,0
2016-12-22,Perambur,21.03,0.047,0,0,0,0
2016-12-22,Chromepet,17.12,0.134,0,0,0,0
2016-12-22,Sholinganallur,29.61,0.121,0,0,0,0
2016-12-22,Guindy,11.59,0.058,0,0,0,0
2016-12-23,Adyar,13.65,0.13,0,0,0,0
2016-12-23,Velachery,9.83,0.068,0,0,0,0
2016-12-23,Tambaram,69.94,0.143,0,0,0,0
2016-12-23,Anna Nagar,64.37,0.068,0,0,0,0
2016-12-23,T Nagar,9.32,0.023,0,0,0,0
2016-12-23,Porur,16.72,0.105,0,0,0,0
2016-12-23,Perambur,51.38,0.15,0,0,0,0
2016-12-23,Chromepet,33.13,0.062,0,0,0,0
2016-12-23,Sholinganallur,27.44,0.077,0,0,0,0
2016-12-23,Guindy,58.72,0.128,0,0,0,0
2016-12-24,Adyar,52.51,0.022,0,0,0,0
2016-12-24,Velachery,29.57,0.023,0,0,0,0
2016-12-24,Tambaram,78.84,0.057,0,0,0,0
2016-12-24,Anna Nagar,36.85,0.021,0,0,0,0
2016-12-24,T Nagar,0.76,0.632,48,1,1,1
2016-12-24,Porur,54.72,0.104,0,0,0,0
2016-12-24,Perambur,78.76,0.039,0,0,0,0
2016-12-24,Chromepet,24.97,0.085,0,0,0,0
2016-12-24,Sholinganallur,36.43,0.079,0,0,0,0
2016-12-24,Guindy,36.59,0.034,0,0,0,0
2016-12-25,Adyar,16.07,0.03,0,0,0,0
2016-12-25,Velachery,28.96,0.108,0,0,0,0
2016-12-25,Tambaram,59.43,0.093,0,0,0,0
2016-12-25,Anna Nagar,71.96,0.117,0,0,0,0
2016-12-25,T Nagar,40.59,0.01,0,0,0,0
2016-12-25,Porur,53.93,0.14,0,0,0,0
2016-12-25,Perambur,54.04,0.015,0,0,0,0
2016-12-25,Chromepet,79.37,0.087,0,0,0,0
2016-12-25,Sholinganallur,79.53,0.136,0,0,0,0
2016-12-25,Guindy,8.17,0.134,0,0,0,0
2016-12-26,Adyar,72.98,0.066,0,0,0,0
2016-12-26,Velachery,40.2,0.128,0,0,0,0
2016-12-26,Tambaram,0.37,0.803,49,1,1,1
2016-12-26,Anna Nagar,31.06,0.06,0,0,0,0
2016-12-26,T Nagar,23.98,0.125,0,0,0,0
2016-12-26,Porur,59.37,0.105,0,0,0,0
2016-12-26,Perambur,14.36,0.068,0,0,0,0
2016-12-26,Chromepet,57.97,0.031,0,0,0,0
2016-12-26,Sholinganallur,78.16,0.08,0,0,0,0
2016-12-26,Guindy,26.76,0.052,0,0,0,0
2016-12-27,Adyar,27.82,0.079,0,0,0,0
2016-12-27,Velachery,38.52,0.104,0,0,0,0
2016-12-27,Tambaram,66.5,0.107,0,0,0,0
2016-12-27,Anna Nagar,10.09,0.14,0,0,0,0
2016-12-27,T Nagar,53.03,0.126,0,0,0,0
2016-12-27,Porur,62.51,0.12,0,0,0,0
2016-12-27,Perambur,10.71,0.067,0,0,0,0
2016-12-27,Chromepet,17.24,0.096,0,0,0,0
2016-12-27,Sholinganallur,55.57,0.088,0,0,0,0
2016-12-27,Guindy,65.97,0.035,0,0,0,0
2016-12-28,Adyar,33.65,0.123,0,0,0,0
2016-12-28,Velachery,43.82,0.122,0,0,0,0
2016-12-28,Tambaram,1.02,0.61,225,0,0,1
2016-12-28,Anna Nagar,74.49,0.056,0,0,0,0
2016-12-28,T Nagar,72.77,0.098,0,0,0,0
2016-12-28,Porur,29.79,0.073,0,0,0,0
2016-12-28,Perambur,35.58,0.023,0,0,0,0
2016-12-28,Chromepet,20.54,0.082,0,0,0,0
2016-12-28,Sholinganallur,22.73,0.111,0,0,0,0
2016-12-28,Guindy,16.82,0.013,0,0,0,0
2016-12-29,Adyar,50.08,0.072,0,0,0,0
2016-12-29,Velachery,26.17,0.141,0,0,0,0
2016-12-29,Tambaram,14.19,0.021,0,0,0,0
